Timestamp,Identity,Gender,Fort San Domingo,Tamsui Old Street,Tamshui Gold Seashore,Hobe Fort,Fisherman's Wharf,Shalun Beach
2025/12/12 11:13,Student,Male,7,8,8,7,8,8
2025/12/12 11:35,Student,Female,6,8,8,6,9,8
2025/12/12 11:42,Student,Male,7,8,8,7,8,8
2025/12/12 11:46,Student,Male,7,8,8,7,8,8
2025/12/12 12:00,Student,Male,7,8,8,7,8,8
2025/12/12 12:04,Student,Male,7,8,8,7,8,8
2025/12/12 12:08,Student,Male,7,8,8,7,8,8
2025/12/12 12:21,Student,Male,7,8,8,7,8,8
2025/12/12 12:33,Student,Male,7,8,8,7,8,8
2025/12/12 12:34,Student,Male,7,8,8,7,8,8
2025/12/12 12:42,Student,Female,6,8,8,6,9,8
2025/12/12 12:43,Student,Female,6,8,8,6,9,8
2025/12/12 12:44,Student,Male,7,8,8,7,8,8
2025/12/12 12:49,Student,Female,6,8,8,6,9,8
2025/12/12 12:50,Student,Female,6,8,8,6,9,8
2025/12/12 12:57,Student,Male,7,8,8,7,8,8
2025/12/12 13:13,Student,Male,7,8,8,7,8,8
2025/12/12 13:16,Student,Male,7,8,8,7,8,8
2025/12/12 13:22,Student,Male,7,8,8,7,8,8
2025/12/12 13:23,Student,Male,7,8,8,7,8,8
2025/12/12 13:44,Student,Male,7,8,8,7,8,8
2025/12/12 13:45,Student,Male,7,8,8,7,8,8
2025/12/12 13:57,Student,Male,7,8,8,7,8,8
2025/12/12 14:00,Student,Male,7,8,8,7,8,8
2025/12/12 14:05,Student,Female,6,8,8,6,9,8
2025/12/12 14:06,Student,Female,6,8,8,6,9,8
2025/12/12 14:07,Student,Male,7,8,8,7,8,8
2025/12/12 14:09,Student,Male,7,8,8,7,8,8
2025/12/12 14:18,Student,Male,7,8,8,7,8,8
2025/12/12 14:23,Student,Male,7,8,8,7,8,8
2025/12/12 14:23,Student,Male,7,8,8,7,8,8
2025/12/12 14:31,Student,Male,7,8,8,7,8,8
2025/12/12 14:32,Student,Male,7,8,8,7,8,8
2025/12/12 14:34,Student,Male,7,8,8,7,8,8
2025/12/12 14:39,Student,Male,7,8,8,7,8,8
2025/12/12 14:39,Student,Male,7,8,8,7,8,8
2025/12/12 14:43,Student,Male,7,8,8,7,8,8
2025/12/12 14:45,Student,Male,7,8,8,7,8,8
2025/12/12 14:49,Student,Male,7,8,8,7,8,8
2025/12/12 14:57,Non-Student,Female,7,8,9,6,9,7
2025/12/12 14:59,Student,Male,7,8,8,7,8,8
2025/12/12 15:00,Student,Male,7,8,8,7,8,8
2025/12/12 15:01,Student,Other,4,6,6,8,8,4
2025/12/12 15:02,Student,Female,6,8,8,6,9,8
2025/12/12 15:10,Student,Male,7,8,8,7,8,8
2025/12/12 15:10,Student,Male,7,8,8,7,8,8
2025/12/12 15:13,Student,Male,7,8,8,7,8,8
2025/12/12 15:14,Student,Male,7,8,8,7,8,8
2025/12/12 15:17,Student,Male,7,8,8,7,8,8
2025/12/12 15:27,Student,Male,7,8,8,7,8,8
2025/12/12 15:37,Student,Male,7,8,8,7,8,8
2025/12/12 15:47,Student,Male,7,8,8,7,8,8
2025/12/12 15:53,Student,Female,6,8,8,6,9,8
2025/12/12 15:57,Student,Male,7,8,8,7,8,8
2025/12/12 15:58,Student,Female,6,8,8,6,9,8
2025/12/12 15:59,Student,Male,7,8,8,7,8,8
2025/12/12 16:03,Student,Male,7,8,8,7,8,8
2025/12/12 16:07,Student,Male,7,8,8,7,8,8
2025/12/12 16:14,Student,Male,7,8,8,7,8,8
2025/12/12 16:25,Student,Male,7,8,8,7,8,8
2025/12/12 16:26,Student,Male,7,8,8,7,8,8
2025/12/12 16:47,Student,Other,4,6,6,8,8,4
2025/12/12 16:57,Student,Male,7,8,8,7,8,8
2025/12/12 17:01,Student,Female,6,8,8,6,9,8
2025/12/12 17:04,Student,Male,7,8,8,7,8,8
2025/12/12 17:11,Student,Male,7,8,8,7,8,8
2025/12/12 17:24,Student,Female,6,8,8,6,9,8
2025/12/12 17:25,Student,Male,7,8,8,7,8,8
2025/12/12 17:27,Student,Male,7,8,8,7,8,8
2025/12/12 17:39,Student,Female,6,8,8,6,9,8
2025/12/12 17:39,Student,Male,7,8,8,7,8,8
2025/12/12 17:57,Student,Male,7,8,8,7,8,8
2025/12/12 18:06,Student,Female,6,8,8,6,9,8
2025/12/12 18:08,Student,Male,7,8,8,7,8,8
2025/12/12 18:08,Student,Male,7,8,8,7,8,8
2025/12/12 18:08,Student,Male,7,8,8,7,8,8
2025/12/12 18:20,Student,Male,7,8,8,7,8,8
2025/12/12 18:30,Student,Male,7,8,8,7,8,8
2025/12/12 18:36,Student,Female,6,8,8,6,9,8
2025/12/12 18:41,Student,Male,7,8,8,7,8,8
2025/12/12 18:54,Student,Male,7,8,8,7,8,8
2025/12/12 18:59,Student,Male,7,8,8,7,8,8
2025/12/12 19:11,Student,Male,7,8,8,7,8,8
2025/12/12 19:15,Student,Male,7,8,8,7,8,8
2025/12/12 19:38,Student,Male,7,8,8,7,8,8
2025/12/12 19:39,Student,Male,7,8,8,7,8,8
2025/12/12 19:49,Student,Male,7,8,8,7,8,8
2025/12/12 20:14,Student,Male,7,8,8,7,8,8
2025/12/12 20:28,Student,Male,7,8,8,7,8,8
2025/12/12 20:38,Student,Male,7,8,8,7,8,8
2025/12/12 20:58,Student,Male,7,8,8,7,8,8
2025/12/12 20:59,Student,Male,7,8,8,7,8,8
2025/12/12 21:05,Student,Male,7,8,8,7,8,8
2025/12/12 21:06,Student,Female,6,8,8,6,9,8
2025/12/12 21:08,Student,Female,6,8,8,6,9,8
2025/12/12 21:14,Student,Male,7,8,8,7,8,8
2025/12/12 21:18,Student,Male,7,8,8,7,8,8
2025/12/12 21:19,Student,Female,6,8,8,6,9,8
2025/12/12 21:19,Student,Male,7,8,8,7,8,8
2025/12/12 21:25,Student,Male,7,8,8,7,8,8
2025/12/12 21:31,Student,Male,7,8,8,7,8,8
2025/12/12 21:34,Student,Male,7,8,8,7,8,8
2025/12/12 21:43,Student,Male,7,8,8,7,8,8
2025/12/12 22:00,Student,Male,7,8,8,7,8,8
2025/12/12 22:06,Student,Male,7,8,8,7,8,8
2025/12/12 22:08,Non-Student,Male,6,10,10,6,10,6
2025/12/12 22:13,Student,Female,6,8,8,6,9,8
2025/12/12 22:15,Student,Male,7,8,8,7,8,8
2025/12/12 22:35,Student,Male,7,8,8,7,8,8
2025/12/12 22:41,Student,Female,6,8,8,6,9,8
2025/12/12 22:48,Student,Female,6,8,8,6,9,8
2025/12/12 22:53,Student,Male,7,8,8,7,8,8
2025/12/12 22:58,Student,Female,6,8,8,6,9,8
2025/12/12 23:01,Student,Female,6,8,8,6,9,8
2025/12/12 23:03,Student,Male,7,8,8,7,8,8
2025/12/12 23:03,Student,Male,7,8,8,7,8,8
2025/12/12 23:20,Student,Male,7,8,8,7,8,8
2025/12/12 23:21,Non-Student,Female,7,8,9,6,9,7
2025/12/12 23:22,Non-Student,Female,7,8,9,6,9,7
2025/12/12 23:33,Student,Male,7,8,8,7,8,8
2025/12/12 23:38,Student,Female,6,8,8,6,9,8
2025/12/12 23:38,Student,Male,7,8,8,7,8,8
2025/12/12 23:43,Student,Female,6,8,8,6,9,8
2025/12/12 23:47,Student,Male,7,8,8,7,8,8
2025/12/12 23:52,Student,Male,7,8,8,7,8,8
2025/12/12 23:52,Student,Male,7,8,8,7,8,8
2025/12/12 23:52,Student,Female,6,8,8,6,9,8
2025/12/12 23:59,Student,Male,7,8,8,7,8,8
2025/12/13 00:01,Student,Female,6,8,8,6,9,8
2025/12/13 00:16,Student,Male,7,8,8,7,8,8
2025/12/13 00:19,Student,Male,7,8,8,7,8,8
2025/12/13 00:33,Student,Male,7,8,8,7,8,8
2025/12/13 00:54,Student,Male,7,8,8,7,8,8
2025/12/13 01:08,Student,Male,7,8,8,7,8,8
2025/12/13 01:10,Student,Male,7,8,8,7,8,8
2025/12/13 01:13,Non-Student,Female,7,8,9,6,9,7
2025/12/13 01:24,Student,Female,6,8,8,6,9,8
2025/12/13 01:26,Student,Male,7,8,8,7,8,8
2025/12/13 01:32,Student,Male,7,8,8,7,8,8
2025/12/13 01:32,Student,Male,7,8,8,7,8,8
2025/12/13 01:39,Student,Male,7,8,8,7,8,8
2025/12/13 01:41,Non-Student,Female,7,8,9,6,9,7
2025/12/13 01:44,Student,Female,6,8,8,6,9,8
2025/12/13 01:46,Student,Male,7,8,8,7,8,8
2025/12/13 01:50,Student,Male,7,8,8,7,8,8
2025/12/13 01:52,Student,Male,7,8,8,7,8,8
2025/12/13 01:53,Student,Male,7,8,8,7,8,8
2025/12/13 01:57,Student,Male,7,8,8,7,8,8
2025/12/13 02:08,Student,Female,6,8,8,6,9,8
2025/12/13 02:16,Student,Male,7,8,8,7,8,8
2025/12/13 02:23,Student,Male,7,8,8,7,8,8
2025/12/13 02:34,Student,Female,6,8,8,6,9,8
2025/12/13 02:34,Student,Male,7,8,8,7,8,8
2025/12/13 02:35,Student,Female,6,8,8,6,9,8
2025/12/13 02:35,Student,Female,6,8,8,6,9,8
2025/12/13 02:37,Student,Female,6,8,8,6,9,8
2025/12/13 02:47,Student,Male,7,8,8,7,8,8
2025/12/13 02:50,Non-Student,Female,7,8,9,6,9,7
2025/12/13 03:01,Student,Male,7,8,8,7,8,8
2025/12/13 03:13,Student,Male,7,8,8,7,8,8
2025/12/13 03:20,Student,Female,6,8,8,6,9,8
2025/12/13 03:23,Student,Male,7,8,8,7,8,8
2025/12/13 03:30,Student,Male,7,8,8,7,8,8
2025/12/13 03:41,Student,Male,7,8,8,7,8,8
2025/12/13 03:44,Student,Male,7,8,8,7,8,8
2025/12/13 03:45,Non-Student,Male,6,10,10,6,10,6
2025/12/13 03:47,Student,Male,7,8,8,7,8,8
2025/12/13 03:47,Student,Male,7,8,8,7,8,8
2025/12/13 03:57,Student,Male,7,8,8,7,8,8
2025/12/13 03:58,Student,Male,7,8,8,7,8,8
2025/12/13 03:59,Student,Male,7,8,8,7,8,8
2025/12/13 04:04,Student,Male,7,8,8,7,8,8
2025/12/13 04:05,Student,Male,7,8,8,7,8,8
2025/12/13 04:09,Student,Male,7,8,8,7,8,8
2025/12/13 04:24,Student,Male,7,8,8,7,8,8
2025/12/13 04:24,Non-Student,Female,7,8,9,6,9,7
2025/12/13 04:24,Student,Male,7,8,8,7,8,8
2025/12/13 04:29,Student,Female,6,8,8,6,9,8
2025/12/13 04:31,Student,Male,7,8,8,7,8,8
2025/12/13 04:32,Student,Female,6,8,8,6,9,8
2025/12/13 04:37,Student,Male,7,8,8,7,8,8
2025/12/13 04:47,Student,Female,6,8,8,6,9,8
2025/12/13 04:49,Student,Male,7,8,8,7,8,8
2025/12/13 04:49,Student,Male,7,8,8,7,8,8
2025/12/13 04:55,Student,Male,7,8,8,7,8,8
2025/12/13 04:57,Student,Female,6,8,8,6,9,8
2025/12/13 05:08,Student,Male,7,8,8,7,8,8
2025/12/13 05:15,Student,Male,7,8,8,7,8,8
2025/12/13 05:19,Student,Female,6,8,8,6,9,8
2025/12/13 05:30,Student,Male,7,8,8,7,8,8
2025/12/13 05:32,Student,Male,7,8,8,7,8,8
2025/12/13 05:35,Student,Female,6,8,8,6,9,8
2025/12/13 05:47,Student,Male,7,8,8,7,8,8
2025/12/13 05:48,Student,Female,6,8,8,6,9,8
2025/12/13 05:52,Student,Male,7,8,8,7,8,8
2025/12/13 05:53,Student,Male,7,8,8,7,8,8
2025/12/13 05:55,Student,Male,7,8,8,7,8,8
2025/12/13 05:57,Student,Male,7,8,8,7,8,8
2025/12/13 05:59,Student,Male,7,8,8,7,8,8
2025/12/13 06:03,Student,Female,6,8,8,6,9,8
2025/12/13 06:06,Student,Male,7,8,8,7,8,8
2025/12/13 06:17,Student,Male,7,8,8,7,8,8
2025/12/13 06:24,Student,Male,7,8,8,7,8,8
2025/12/13 06:38,Student,Male,7,8,8,7,8,8
2025/12/13 06:41,Student,Male,7,8,8,7,8,8
2025/12/13 06:45,Student,Male,7,8,8,7,8,8
2025/12/13 07:08,Student,Male,7,8,8,7,8,8
2025/12/13 07:11,Student,Male,7,8,8,7,8,8
2025/12/13 07:17,Student,Male,7,8,8,7,8,8
2025/12/13 07:18,Student,Male,7,8,8,7,8,8
2025/12/13 07:27,Student,Male,7,8,8,7,8,8
2025/12/13 07:31,Non-Student,Female,7,8,9,6,9,7
2025/12/13 07:34,Student,Male,7,8,8,7,8,8
2025/12/13 07:40,Student,Female,6,8,8,6,9,8
2025/12/13 07:42,Student,Male,7,8,8,7,8,8
2025/12/13 07:47,Student,Male,7,8,8,7,8,8
2025/12/13 07:48,Student,Male,7,8,8,7,8,8
2025/12/13 07:57,Student,Male,7,8,8,7,8,8
2025/12/13 08:01,Student,Female,6,8,8,6,9,8
2025/12/13 08:03,Student,Male,7,8,8,7,8,8
2025/12/13 08:06,Student,Male,7,8,8,7,8,8
2025/12/13 08:09,Student,Male,7,8,8,7,8,8
2025/12/13 08:13,Student,Male,7,8,8,7,8,8
2025/12/13 08:16,Student,Male,7,8,8,7,8,8
2025/12/13 08:31,Student,Male,7,8,8,7,8,8
2025/12/13 08:35,Non-Student,Female,7,8,9,6,9,7
2025/12/13 08:38,Student,Male,7,8,8,7,8,8
2025/12/13 08:38,Student,Male,7,8,8,7,8,8
2025/12/13 08:41,Student,Female,6,8,8,6,9,8
2025/12/13 08:46,Student,Female,6,8,8,6,9,8
2025/12/13 08:53,Student,Female,6,8,8,6,9,8
2025/12/13 09:06,Non-Student,Female,7,8,9,6,9,7
2025/12/13 09:09,Student,Male,7,8,8,7,8,8
2025/12/13 09:28,Student,Male,7,8,8,7,8,8
2025/12/13 09:35,Student,Male,7,8,8,7,8,8
2025/12/13 09:40,Student,Male,7,8,8,7,8,8
2025/12/13 09:49,Student,Male,7,8,8,7,8,8
2025/12/13 09:51,Student,Male,7,8,8,7,8,8
2025/12/13 09:59,Student,Male,7,8,8,7,8,8
2025/12/13 09:59,Student,Male,7,8,8,7,8,8
2025/12/13 10:00,Student,Female,6,8,8,6,9,8
2025/12/13 10:06,Student,Female,6,8,8,6,9,8
2025/12/13 10:12,Student,Male,7,8,8,7,8,8
2025/12/13 10:13,Student,Male,7,8,8,7,8,8
2025/12/13 10:14,Student,Female,6,8,8,6,9,8
2025/12/13 10:17,Student,Female,6,8,8,6,9,8
2025/12/13 10:18,Student,Male,7,8,8,7,8,8
2025/12/13 10:25,Student,Male,7,8,8,7,8,8
2025/12/13 10:25,Student,Male,7,8,8,7,8,8
2025/12/13 10:30,Student,Male,7,8,8,7,8,8
2025/12/13 10:50,Student,Female,6,8,8,6,9,8
2025/12/13 10:55,Student,Male,7,8,8,7,8,8
2025/12/13 10:58,Student,Male,7,8,8,7,8,8
2025/12/13 11:06,Student,Male,7,8,8,7,8,8
2025/12/13 11:08,Student,Other,4,6,6,8,8,4
2025/12/13 11:10,Student,Male,7,8,8,7,8,8
2025/12/13 11:19,Student,Male,7,8,8,7,8,8
2025/12/13 11:21,Student,Male,7,8,8,7,8,8
2025/12/13 11:23,Student,Female,6,8,8,6,9,8
2025/12/13 11:33,Non-Student,Female,7,8,9,6,9,7
2025/12/13 11:41,Student,Female,6,8,8,6,9,8
2025/12/13 11:54,Student,Male,7,8,8,7,8,8
2025/12/13 12:02,Student,Female,6,8,8,6,9,8
2025/12/13 12:08,Student,Female,6,8,8,6,9,8
2025/12/13 12:11,Student,Male,7,8,8,7,8,8
2025/12/13 12:12,Student,Male,7,8,8,7,8,8
2025/12/13 12:23,Student,Male,7,8,8,7,8,8
2025/12/13 12:30,Non-Student,Female,7,8,9,6,9,7
2025/12/13 12:32,Student,Male,7,8,8,7,8,8
2025/12/13 12:47,Student,Male,7,8,8,7,8,8
2025/12/13 12:48,Student,Male,7,8,8,7,8,8
2025/12/13 12:57,Student,Male,7,8,8,7,8,8
2025/12/13 13:01,Student,Female,6,8,8,6,9,8
2025/12/13 13:06,Student,Male,7,8,8,7,8,8
2025/12/13 13:10,Student,Male,7,8,8,7,8,8
2025/12/13 13:14,Student,Male,7,8,8,7,8,8
2025/12/13 13:18,Student,Male,7,8,8,7,8,8
2025/12/13 13:20,Student,Male,7,8,8,7,8,8
2025/12/13 13:23,Student,Male,7,8,8,7,8,8
2025/12/13 13:26,Student,Male,7,8,8,7,8,8
2025/12/13 13:29,Student,Female,6,8,8,6,9,8
2025/12/13 13:30,Student,Male,7,8,8,7,8,8
2025/12/13 13:36,Student,Male,7,8,8,7,8,8
2025/12/13 13:43,Student,Male,7,8,8,7,8,8
2025/12/13 13:51,Student,Male,7,8,8,7,8,8
2025/12/13 13:51,Student,Male,7,8,8,7,8,8
2025/12/13 13:54,Student,Male,7,8,8,7,8,8
2025/12/13 14:00,Non-Student,Female,7,8,9,6,9,7
2025/12/13 14:09,Student,Male,7,8,8,7,8,8
2025/12/13 14:17,Student,Male,7,8,8,7,8,8
2025/12/13 14:22,Student,Male,7,8,8,7,8,8
2025/12/13 14:24,Student,Male,7,8,8,7,8,8
2025/12/13 14:24,Student,Male,7,8,8,7,8,8
2025/12/13 14:26,Student,Male,7,8,8,7,8,8
2025/12/13 14:26,Student,Male,7,8,8,7,8,8
2025/12/13 14:30,Student,Female,6,8,8,6,9,8
2025/12/13 14:33,Student,Male,7,8,8,7,8,8
2025/12/13 14:42,Student,Male,7,8,8,7,8,8
2025/12/13 14:45,Student,Male,7,8,8,7,8,8
2025/12/13 14:46,Student,Male,7,8,8,7,8,8
2025/12/13 14:47,Student,Male,7,8,8,7,8,8
2025/12/13 14:49,Student,Male,7,8,8,7,8,8
2025/12/13 14:53,Student,Male,7,8,8,7,8,8
2025/12/13 14:53,Student,Male,7,8,8,7,8,8
2025/12/13 15:13,Student,Male,7,8,8,7,8,8
2025/12/13 15:13,Student,Male,7,8,8,7,8,8
2025/12/13 15:18,Student,Male,7,8,8,7,8,8
2025/12/13 15:21,Student,Male,7,8,8,7,8,8
2025/12/13 15:34,Student,Female,6,8,8,6,9,8
2025/12/13 15:40,Student,Male,7,8,8,7,8,8
2025/12/13 16:01,Student,Male,7,8,8,7,8,8
2025/12/13 16:01,Student,Male,7,8,8,7,8,8
2025/12/13 16:05,Student,Male,7,8,8,7,8,8
2025/12/13 16:06,Student,Male,7,8,8,7,8,8
2025/12/13 16:11,Student,Male,7,8,8,7,8,8
2025/12/13 16:33,Student,Female,6,8,8,6,9,8
2025/12/13 16:34,Student,Male,7,8,8,7,8,8
2025/12/13 16:43,Student,Male,7,8,8,7,8,8
2025/12/13 16:49,Student,Other,4,6,6,8,8,4
2025/12/13 16:50,Student,Female,6,8,8,6,9,8
2025/12/13 17:00,Student,Male,7,8,8,7,8,8
2025/12/13 17:08,Student,Male,7,8,8,7,8,8
2025/12/13 17:11,Student,Male,7,8,8,7,8,8
2025/12/13 17:11,Student,Male,7,8,8,7,8,8
2025/12/13 17:26,Student,Male,7,8,8,7,8,8
2025/12/13 17:27,Student,Female,6,8,8,6,9,8
2025/12/13 17:41,Student,Male,7,8,8,7,8,8
2025/12/13 17:51,Student,Male,7,8,8,7,8,8
2025/12/13 17:54,Student,Male,7,8,8,7,8,8
2025/12/13 18:02,Student,Male,7,8,8,7,8,8
2025/12/13 18:10,Student,Male,7,8,8,7,8,8
2025/12/13 18:16,Student,Male,7,8,8,7,8,8
2025/12/13 18:35,Student,Male,7,8,8,7,8,8
2025/12/13 18:43,Student,Other,4,6,6,8,8,4
2025/12/13 18:46,Student,Male,7,8,8,7,8,8
2025/12/13 18:47,Student,Male,7,8,8,7,8,8
2025/12/13 18:48,Non-Student,Male,6,10,10,6,10,6
2025/12/13 19:02,Student,Male,7,8,8,7,8,8
2025/12/13 19:05,Student,Male,7,8,8,7,8,8
2025/12/13 19:15,Non-Student,Female,7,8,9,6,9,7
2025/12/13 19:16,Student,Male,7,8,8,7,8,8
2025/12/13 19:20,Student,Male,7,8,8,7,8,8
2025/12/13 19:21,Student,Male,7,8,8,7,8,8
2025/12/13 19:23,Student,Male,7,8,8,7,8,8
2025/12/13 19:27,Student,Male,7,8,8,7,8,8
2025/12/13 19:28,Student,Male,7,8,8,7,8,8
2025/12/13 19:29,Student,Male,7,8,8,7,8,8
2025/12/13 19:30,Student,Male,7,8,8,7,8,8
2025/12/13 19:31,Student,Male,7,8,8,7,8,8
2025/12/13 19:41,Student,Male,7,8,8,7,8,8
2025/12/13 19:42,Student,Female,6,8,8,6,9,8
2025/12/13 19:51,Student,Male,7,8,8,7,8,8
2025/12/13 19:55,Student,Female,6,8,8,6,9,8
2025/12/13 20:04,Student,Female,6,8,8,6,9,8
2025/12/13 20:06,Student,Female,6,8,8,6,9,8
2025/12/13 20:11,Non-Student,Female,7,8,9,6,9,7
2025/12/13 20:15,Student,Female,6,8,8,6,9,8
2025/12/13 20:17,Student,Male,7,8,8,7,8,8
2025/12/13 20:24,Student,Male,7,8,8,7,8,8
2025/12/13 20:30,Student,Male,7,8,8,7,8,8
2025/12/13 20:39,Student,Male,7,8,8,7,8,8
2025/12/13 20:40,Student,Male,7,8,8,7,8,8
2025/12/13 20:41,Student,Female,6,8,8,6,9,8
2025/12/13 20:47,Student,Male,7,8,8,7,8,8
2025/12/13 20:57,Student,Male,7,8,8,7,8,8
2025/12/13 21:07,Non-Student,Male,6,10,10,6,10,6
2025/12/13 21:17,Student,Male,7,8,8,7,8,8
2025/12/13 21:27,Student,Male,7,8,8,7,8,8
2025/12/13 21:34,Student,Male,7,8,8,7,8,8
2025/12/13 21:54,Student,Male,7,8,8,7,8,8
2025/12/13 21:59,Student,Female,6,8,8,6,9,8
2025/12/13 22:00,Student,Male,7,8,8,7,8,8
2025/12/13 22:12,Student,Male,7,8,8,7,8,8
2025/12/13 22:15,Student,Female,6,8,8,6,9,8
2025/12/13 22:16,Student,Male,7,8,8,7,8,8
2025/12/13 22:18,Student,Male,7,8,8,7,8,8
2025/12/13 22:38,Student,Male,7,8,8,7,8,8
2025/12/13 22:46,Student,Male,7,8,8,7,8,8
2025/12/13 22:57,Student,Female,6,8,8,6,9,8
2025/12/13 22:58,Non-Student,Female,7,8,9,6,9,7
2025/12/13 23:00,Student,Male,7,8,8,7,8,8
2025/12/13 23:06,Student,Female,6,8,8,6,9,8
2025/12/13 23:09,Student,Female,6,8,8,6,9,8
2025/12/13 23:18,Student,Male,7,8,8,7,8,8
2025/12/13 23:23,Student,Male,7,8,8,7,8,8
2025/12/13 23:26,Student,Male,7,8,8,7,8,8
2025/12/13 23:28,Student,Male,7,8,8,7,8,8
2025/12/13 23:33,Student,Female,6,8,8,6,9,8
2025/12/13 23:41,Student,Male,7,8,8,7,8,8
2025/12/13 23:44,Student,Male,7,8,8,7,8,8
2025/12/13 23:47,Student,Female,6,8,8,6,9,8
2025/12/13 23:48,Student,Male,7,8,8,7,8,8
2025/12/13 23:56,Student,Male,7,8,8,7,8,8
2025/12/13 23:56,Student,Male,7,8,8,7,8,8
2025/12/14 00:01,Student,Male,7,8,8,7,8,8
2025/12/14 00:03,Student,Male,7,8,8,7,8,8
2025/12/14 00:15,Student,Male,7,8,8,7,8,8
2025/12/14 00:23,Student,Male,7,8,8,7,8,8
2025/12/14 00:26,Student,Male,7,8,8,7,8,8
2025/12/14 00:31,Student,Male,7,8,8,7,8,8
2025/12/14 00:36,Student,Male,7,8,8,7,8,8
2025/12/14 00:38,Student,Male,7,8,8,7,8,8
2025/12/14 00:39,Non-Student,Male,6,10,10,6,10,6
2025/12/14 00:42,Student,Male,7,8,8,7,8,8
2025/12/14 00:42,Student,Male,7,8,8,7,8,8
2025/12/14 00:46,Student,Male,7,8,8,7,8,8
2025/12/14 00:50,Student,Male,7,8,8,7,8,8
2025/12/14 00:52,Student,Male,7,8,8,7,8,8
2025/12/14 00:58,Student,Male,7,8,8,7,8,8
2025/12/14 01:01,Student,Male,7,8,8,7,8,8
2025/12/14 01:07,Student,Female,6,8,8,6,9,8
2025/12/14 01:09,Student,Female,6,8,8,6,9,8
2025/12/14 01:16,Student,Male,7,8,8,7,8,8
2025/12/14 01:19,Student,Female,6,8,8,6,9,8
2025/12/14 01:19,Non-Student,Female,7,8,9,6,9,7
2025/12/14 01:25,Student,Male,7,8,8,7,8,8
2025/12/14 01:31,Student,Female,6,8,8,6,9,8
2025/12/14 01:36,Student,Male,7,8,8,7,8,8
2025/12/14 01:45,Non-Student,Female,7,8,9,6,9,7
2025/12/14 01:51,Student,Male,7,8,8,7,8,8
2025/12/14 02:01,Student,Male,7,8,8,7,8,8
2025/12/14 02:06,Student,Male,7,8,8,7,8,8
2025/12/14 02:09,Student,Male,7,8,8,7,8,8
2025/12/14 02:20,Student,Male,7,8,8,7,8,8
2025/12/14 02:24,Student,Female,6,8,8,6,9,8
2025/12/14 02:25,Student,Male,7,8,8,7,8,8
2025/12/14 02:48,Student,Male,7,8,8,7,8,8
2025/12/14 02:53,Student,Male,7,8,8,7,8,8
2025/12/14 03:05,Student,Male,7,8,8,7,8,8
2025/12/14 03:05,Student,Male,7,8,8,7,8,8
2025/12/14 03:06,Student,Male,7,8,8,7,8,8
2025/12/14 03:16,Student,Male,7,8,8,7,8,8
2025/12/14 03:17,Student,Male,7,8,8,7,8,8
2025/12/14 03:23,Student,Male,7,8,8,7,8,8
2025/12/14 03:28,Student,Female,6,8,8,6,9,8
2025/12/14 03:38,Student,Male,7,8,8,7,8,8
2025/12/14 03:38,Student,Male,7,8,8,7,8,8
2025/12/14 03:47,Student,Male,7,8,8,7,8,8
2025/12/14 03:49,Student,Female,6,8,8,6,9,8
2025/12/14 03:50,Student,Male,7,8,8,7,8,8
2025/12/14 03:57,Student,Male,7,8,8,7,8,8
2025/12/14 04:00,Student,Male,7,8,8,7,8,8
2025/12/14 04:12,Student,Male,7,8,8,7,8,8
2025/12/14 04:14,Student,Female,6,8,8,6,9,8
2025/12/14 04:16,Student,Male,7,8,8,7,8,8
2025/12/14 04:27,Student,Male,7,8,8,7,8,8
2025/12/14 04:31,Student,Male,7,8,8,7,8,8
2025/12/14 04:46,Student,Male,7,8,8,7,8,8
2025/12/14 04:51,Student,Male,7,8,8,7,8,8
2025/12/14 05:00,Student,Female,6,8,8,6,9,8
2025/12/14 05:12,Student,Male,7,8,8,7,8,8
2025/12/14 05:18,Student,Male,7,8,8,7,8,8
2025/12/14 05:41,Student,Male,7,8,8,7,8,8
2025/12/14 05:45,Non-Student,Female,7,8,9,6,9,7
2025/12/14 05:48,Student,Male,7,8,8,7,8,8
2025/12/14 05:51,Student,Male,7,8,8,7,8,8
2025/12/14 06:04,Student,Other,4,6,6,8,8,4
2025/12/14 06:08,Student,Male,7,8,8,7,8,8
2025/12/14 06:10,Student,Male,7,8,8,7,8,8
2025/12/14 06:15,Student,Female,6,8,8,6,9,8
2025/12/14 06:15,Non-Student,Male,6,10,10,6,10,6
2025/12/14 06:20,Student,Female,6,8,8,6,9,8
2025/12/14 06:21,Student,Male,7,8,8,7,8,8
2025/12/14 06:23,Student,Male,7,8,8,7,8,8
2025/12/14 06:26,Student,Male,7,8,8,7,8,8
2025/12/14 06:26,Student,Male,7,8,8,7,8,8
2025/12/14 06:38,Student,Female,6,8,8,6,9,8
2025/12/14 06:38,Student,Female,6,8,8,6,9,8
2025/12/14 06:46,Student,Male,7,8,8,7,8,8
2025/12/14 06:47,Student,Male,7,8,8,7,8,8
2025/12/14 06:57,Student,Male,7,8,8,7,8,8
2025/12/14 07:03,Student,Male,7,8,8,7,8,8
2025/12/14 07:12,Student,Male,7,8,8,7,8,8
2025/12/14 07:12,Student,Male,7,8,8,7,8,8
2025/12/14 07:19,Student,Male,7,8,8,7,8,8
2025/12/14 07:23,Student,Male,7,8,8,7,8,8
2025/12/14 07:44,Student,Male,7,8,8,7,8,8
