no,Time,UserID/MemID,設置點,緯度,經度,place_id
2397,3/14/2022 2:21:04 PM,U81e4a5b20b01eaaa6497dc620580f1b2,四季肉圓專賣店,23.57334,119.57233,
2399,3/14/2022 2:48:34 PM,U3bef99915c174d00c8771be3302bef5d,霸味薑母鴨,23.5705,119.57567,
2402,3/14/2022 3:51:38 PM,U51273fc9b487244a7479ffa1bbcaa54a,世軒西點麵包????,23.57275,119.57417,
2403,3/14/2022 3:54:43 PM,U51273fc9b487244a7479ffa1bbcaa54a,四季肉圓專賣店,23.57334,119.57233,
2407,3/14/2022 4:46:45 PM,U767c929cfdef8c63d2553acdc718a526,美味登場飯麵館,23.56881,119.57029,
2408,3/14/2022 4:51:24 PM,U30a6bc41cf10174b9c25ae2ce35f8adb,小城故事庭園咖啡館,23.56972,119.56732,
2412,3/14/2022 5:16:44 PM,Uc29afc3b7c255de25b9b14f224b4a3f5,小林包子饅頭店,23.5685,119.56895,
2413,3/14/2022 5:32:50 PM,U5b075959da0b7ef6bbb72de8de954df2,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,
2414,3/14/2022 5:45:50 PM,Uc29afc3b7c255de25b9b14f224b4a3f5,紫光複合式餐飲,23.56601,119.56687,
2415,3/14/2022 5:47:06 PM,U5b075959da0b7ef6bbb72de8de954df2,希望天地珊瑚珍珠,23.56519326,119.5675032,
2416,3/14/2022 6:11:49 PM,U51273fc9b487244a7479ffa1bbcaa54a,菊楓食堂日式料理,23.57538,119.58058,
2419,3/14/2022 6:32:56 PM,U05acef925dad7cbfa0cca1762f4aa64d,金醬府,23.56734,119.5729,ChIJ81KTlb83aDQRm_JDZX1ZNNY
2424,3/14/2022 7:45:05 PM,U0d5a39ecd31b0b2b63f941e2d03cb796,小小間,23.57003,119.56901,ChIJfYyqojxbbDQRGGxepd_BnfY
2426,3/14/2022 8:06:30 PM,Uf1736a1ca1a13bc5cf32f5eb94c52246,海城上湯鮮魚粥飯麵館,23.57711,119.57021,
2429,3/14/2022 8:19:38 PM,Uac8f1738516975144175970d61cd80a6,味真香新港鴨肉羹臭豆腐,23.57536,119.57442,ChIJE7ziGXlbbDQRyDbn42cIOt0
2432,3/14/2022 8:54:05 PM,Udc2acab56b09deeed9ec2d76a1fd169e,阿鳳牛肉河粉,23.57142,119.57239,ChIJpVXXBaBbbDQR9NbO3ifqXR8
2435,3/14/2022 9:03:17 PM,U0ecca1d37264bc79c881ea6b7a03cc5b,自由塔,23.56993769,119.5713121,ChIJ2cPHGUpbbDQRVpSpFauCZVk
2442,3/15/2022 1:50:55 PM,U0c296d47625964bbaf834513dc2d5668,好享吃小火鍋,23.56745,119.56641,
2445,3/15/2022 10:17:05 AM,U5b075959da0b7ef6bbb72de8de954df2,萬泰食品,23.57515,119.56779,
2446,3/15/2022 10:19:30 AM,Ue1f9ea92a0df617e7e86b7ad1106c5e2,綺樂Chi Love 仙人掌彩虹霜淇淋,23.56548,119.56532,ChIJnakPMvNabDQRHhTSe32Wu_A
2449,3/15/2022 10:27:19 AM,U7a89fa99cb80c8496590501db322b56c,世軒西點麵包????,23.57275,119.57417,ChIJjd7vde9abDQRBMV5IWfxD58
2451,3/15/2022 10:59:30 AM,U35f840c54ee263928f8f672f5273082e,沐一日式豬排專賣店,23.57319,119.57316,
2452,3/15/2022 11:08:36 AM,Ua4bf04f362c614233ba234d8dfb47e82,沐一日式豬排專賣店,23.57319,119.57316,
2453,3/15/2022 11:13:42 AM,U83a795c9bbe7e2600837384f0bc0f999,品川元麻辣串串,23.56319,119.59046,ChIJk_h1SSNbbDQRpX7P_cwyx3c
2454,3/15/2022 11:18:44 AM,Ue1f9ea92a0df617e7e86b7ad1106c5e2,五鮮上醬海產專賣,23.56580466,119.5654261,ChIJnakPMvNabDQRHhTSe32Wu_A
2455,3/15/2022 11:21:15 AM,Ue1f9ea92a0df617e7e86b7ad1106c5e2,瑞師父海菜煎餅,23.56579,119.56542,ChIJnakPMvNabDQRHhTSe32Wu_A
2456,3/15/2022 11:22:09 AM,Ue1f9ea92a0df617e7e86b7ad1106c5e2,歡迎來到新光堂（新光堂特產行）,23.56618,119.56533,ChIJnakPMvNabDQRHhTSe32Wu_A
2457,3/15/2022 11:33:40 AM,Ue1f9ea92a0df617e7e86b7ad1106c5e2,新巴適經典麻辣鍋,23.57179,119.57882,ChIJnakPMvNabDQRHhTSe32Wu_A
2461,3/15/2022 12:07:58 AM,U58001d9adfe8f94262b41bcaf841093b,天津蔥抓餅,23.57431,119.5792,ChIJIZeoF4tbbDQRArpaCIcKdRI
2462,3/15/2022 12:21:15 AM,U964abc9d948bfeafba4e573c12b14365,玻玻飲食店,23.57971,119.57924,
2466,3/15/2022 2:15:30 PM,Ua5d612b844f3c29bede3e6e5528797f5,味真香新港鴨肉羹臭豆腐,23.57536,119.57442,ChIJQbh-E-EeaDQR9LphzUvlOCk
2471,3/15/2022 3:17:21 PM,Ud9f189e6e4cbc8628e6994a3adc90939,日香美食坊歡迎您～,23.57466,119.5768,ChIJXcTEPjdRbDQRI7DPZYYs6Lg
2472,3/15/2022 3:21:47 PM,Ud9f189e6e4cbc8628e6994a3adc90939,天津蔥抓餅,23.57431,119.5792,ChIJXcTEPjdRbDQRI7DPZYYs6Lg
2473,3/15/2022 3:31:06 PM,U83a795c9bbe7e2600837384f0bc0f999,自由塔,23.56993769,119.5713121,ChIJk_h1SSNbbDQRpX7P_cwyx3c
2477,3/15/2022 4:32:24 PM,Ub830fb93efdd9a78c5c3a5364e8a6599,源利軒黑糖糕老店,23.56572,119.56496,
2478,3/15/2022 4:33:33 PM,U51273fc9b487244a7479ffa1bbcaa54a,榕徽嬤?吃吃喝喝,23.56909,119.59924,
2480,3/15/2022 4:49:03 PM,U7676d997af8f09860c497735040717d5,奶油蝴蝶烘焙坊,23.57647,119.57387,ChIJw0K1XelabDQRR05-D8tl7SM
2484,3/15/2022 5:33:30 PM,Ue253a78a8c16433cdb29ea322e001705,邁泰MAI TAI THAI TEA,23.56667,119.56486,ChIJ9QBaz7NbbDQRjAWCAQOZ3z8
2485,3/15/2022 5:43:45 PM,U767c929cfdef8c63d2553acdc718a526,小小間,23.57003,119.56901,
2486,3/15/2022 6:05:20 PM,U0781ca1080648882355dd846776649d0,清心飲食店,23.60018,119.50975,ChIJ05QELp9bbDQRN3iG2DVW1vI
2490,3/15/2022 7:09:32 PM,Ubb7bd782fd5337514c1d85df38fbdfdf,趴兔PART TWO茶坊,23.56289,119.58495,ChIJhdkzK41abDQR1Cuu7j6q_ak
2492,3/15/2022 7:30:19 PM,Ucdba1bf15e1eb63bbe2a6bc301d768d0,秀秀蔥大餅,23.5764,119.57411,ChIJT6bv8YxabDQRDJJkLTdthb4
2497,3/15/2022 8:07:52 PM,Ua5d612b844f3c29bede3e6e5528797f5,抓包．馬公分店,23.5729,119.57694,ChIJQbh-E-EeaDQR9LphzUvlOCk
2498,3/15/2022 8:12:45 AM,U954f8e628b485f2c105b7e035639650b,京典小吃部,23.56481,119.56895,ChIJQZrILfNabDQR9_o0RXV5yGo
2499,3/15/2022 8:16:13 PM,U5d2e30cfd14fb44a3ce0125828900d16,多那之澎湖店,23.56483,119.56537,
2500,3/15/2022 8:28:42 PM,Uc90a03dc5c8efd275ba07ee176e23375,澎湖湯包王,23.57572,119.57479,ChIJGTSaq8lFbDQRjk4BwaWTEBM
2501,3/15/2022 8:28:56 PM,U693d1863fb9246c18b3c343431fbad42,赤崁海產行,23.57061,119.57209,
2503,3/15/2022 8:38:12 PM,Ua08140440fb458d2532cb6381df1e7e5,澎湖湯包王,23.57572,119.57479,
2504,3/15/2022 8:39:34 AM,U58001d9adfe8f94262b41bcaf841093b,秀秀蔥大餅,23.5764,119.57411,ChIJIZeoF4tbbDQRArpaCIcKdRI
2506,3/15/2022 8:43:07 PM,Ua5d612b844f3c29bede3e6e5528797f5,赤崁海產行,23.57061,119.57209,ChIJQbh-E-EeaDQR9LphzUvlOCk
2508,3/15/2022 8:51:21 PM,Ud9f189e6e4cbc8628e6994a3adc90939,澎湖甘草芭樂,23.56577,119.56529,ChIJXcTEPjdRbDQRI7DPZYYs6Lg
2511,3/15/2022 9:12:25 AM,U58001d9adfe8f94262b41bcaf841093b,澎湖伯伴手禮坊,23.57123973,119.5799884,ChIJIZeoF4tbbDQRArpaCIcKdRI
2516,3/16/2022 1:46:02 PM,U8793a2bb7e42885c2e17c4682d981151,澎漁宴餐廳,23.56625705,119.5690162,ChIJq6qq6sBabDQRuf0h5lRLqTc
2518,3/16/2022 10:07:01 PM,U2a61f0c04f909838b1b52cce31614069,萬泰食品,23.57515,119.56779,ChIJ913TnM1bbDQRg2WOanFw-Vs
2521,3/16/2022 10:11:34 PM,Ucdba1bf15e1eb63bbe2a6bc301d768d0,呷飽飽燒烤屋,23.57558,119.58025,ChIJT6bv8YxabDQRDJJkLTdthb4
2522,3/16/2022 10:13:57 PM,Udf84da45a09c16e48b52336fd5d9d179,曾記滿福堂擔仔麵,23.57406,119.57323,
2524,3/16/2022 10:25:45 PM,Ua4642a4dd9dda411e6c254ac0443645b,紫光複合式餐飲,23.56601,119.56687,
2525,3/16/2022 10:35:26 AM,U370db04769a7c69d7a75983f1351aa23,台灣大餅早午餐,23.56718,119.56441,
2526,3/16/2022 10:42:00 AM,U115e1c0c4484de6723302d95a3024f11,媽宮海產行到了！,23.56491,119.56533,
2528,3/16/2022 11:06:28 PM,U964abc9d948bfeafba4e573c12b14365,蔬脆蛋餅,23.56632,119.56511,
2529,3/16/2022 11:21:39 AM,Ufb55cf9c80d5552ee0acf2fd81a4c299,澎湖伯伴手禮坊,23.57123973,119.5799884,ChIJ44xmlHdbbDQRfsWoV4yNbrI
2531,3/16/2022 11:44:10 AM,Udf84da45a09c16e48b52336fd5d9d179,信誼海產,23.571,119.57133,
2532,3/16/2022 11:44:18 AM,Udf84da45a09c16e48b52336fd5d9d179,澎南海產行,23.5714,119.57172,
2534,3/16/2022 12:02:08 PM,U30a6bc41cf10174b9c25ae2ce35f8adb,美德西點麵包店,23.5706,119.57208,
2535,3/16/2022 12:02:12 PM,U56b1be03cd0560827b6add4d4590b750,美德西點麵包店,23.5706,119.57208,
2538,3/16/2022 12:15:36 PM,Uf894ef43bf33bcb0e5abc0ddb9a50fcf,白灣景觀餐廳,23.56154,119.64737,
2539,3/16/2022 12:15:47 PM,Uc29afc3b7c255de25b9b14f224b4a3f5,自由塔,23.56993769,119.5713121,
2540,3/16/2022 12:28:11 PM,U731cac930835d6b45c4db9932ffc97f7,真鮮味小吃部,119.56491,119.56929,
2541,3/16/2022 12:33:54 PM,Uc17d732d4b25b2e3420e0bd8424619b6,外垵福氣刈包,23.56469,119.47946,ChIJQ4wnO31ZbDQR5rOE3vEdhOY
2542,3/16/2022 12:59:03 PM,Ua4642a4dd9dda411e6c254ac0443645b,小門鯨魚洞站,23.65265094,119.5174826,
2543,3/16/2022 2:02:09 PM,Ua5d612b844f3c29bede3e6e5528797f5,老餅新料蔥油餅,23.57605,119.57486,ChIJQbh-E-EeaDQR9LphzUvlOCk
2544,3/16/2022 2:10:19 PM,U777bd7ab1fdf2dd08c34b34acdcf50d9,三ㄚ店&潮style,23.56705,119.56538,ChIJIXp_sKdbbDQRSCtuMHZGHJc
2545,3/16/2022 2:26:13 PM,U42cd1dac03b8d84f1d468a0ff03d9969,味真香新港鴨肉羹臭豆腐,23.57536,119.57442,
2546,3/16/2022 3:19:56 PM,U777bd7ab1fdf2dd08c34b34acdcf50d9,金港黑砂糖剉冰-澎湖店,23.57281,119.57393,ChIJIXp_sKdbbDQRSCtuMHZGHJc
2548,3/16/2022 3:42:30 PM,U75559c3a5e306d3cdf5a9e3dbd88febf,秀秀蔥大餅,23.5764,119.57411,ChIJfRyEck1bbDQRW1v231YeUP8
2549,3/16/2022 3:48:40 PM,U67a7a0290b58d9e0f8cff519fe54860b,泉利餅舖,23.5667,119.56789,ChIJF9RFJOhabDQRx8CemXDka7U
2551,3/16/2022 3:53:51 PM,Ua4642a4dd9dda411e6c254ac0443645b,阿姨仙人掌冰,23.65683,119.55745,
2552,3/16/2022 4:05:40 PM,U84d3f6e73571a6a5db8cabb3f2759eaa,光和咖啡,23.56495,119.58092,ChIJ20lg-PJabDQRDHiKMctfOv0
2554,3/16/2022 4:17:13 PM,U38921889044f9156c3267a63513950f8,14巷復刻飛鏢餐館,23.56589,119.5663,
2555,3/16/2022 4:22:23 PM,U2ddfdde26e6f72ab9142fe3b17cc8d0f,獨領風騷,23.56815,119.56751,
2556,3/16/2022 4:28:18 PM,U8f4ff1ca33fbab36a6affeca623b88db,澎漁宴餐廳,23.56625705,119.5690162,
2557,3/16/2022 4:30:27 PM,U2ddfdde26e6f72ab9142fe3b17cc8d0f,文化路蔥油餅,23.56825,119.56753,
2558,3/16/2022 4:45:18 PM,U73019f98ea2afa4da58f2ab9a2e6a8ee,遠東名產總匯,23.56656,119.56768,ChIJlXhsjvJabDQRvjjVI7iIRg8
2559,3/16/2022 5:06:24 PM,U16f92b0df914c40495c60e84bf79adba,榕徽嬤?吃吃喝喝,23.56909,119.59924,ChIJKV5DcQ1bbDQRdxjFjIxHKEs
2560,3/16/2022 5:24:15 PM,U7d960aa5b8760290d6d3382fc96a7457,滷底撈-澎湖店,23.56499,119.58107,
2563,3/16/2022 7:13:19 PM,U181657e7c3044a6c151f5554c2de1613,丁丁川菜海鮮館,23.56354,119.56626,ChIJweNDfotabDQR93dcuthOvzc
2564,3/16/2022 7:19:20 PM,U715df1e900eb20c8a489602d1d2ea5cc,菊島石齋,23.5642,119.5645,
2566,3/16/2022 7:42:06 PM,Ua4642a4dd9dda411e6c254ac0443645b,京典小吃部,23.56481,119.56895,
2567,3/16/2022 7:47:43 PM,U38921889044f9156c3267a63513950f8,獨領風騷,23.56815,119.56751,
2568,3/16/2022 7:49:32 PM,U38921889044f9156c3267a63513950f8,飛特潛艦Victor Johni’R,23.56737,119.56745,
2569,3/16/2022 7:55:47 PM,U4318c18d78a35e2d646db31b63ef92c6,紐西蘭牛排館,23.57295,119.57542,
2570,3/16/2022 8:14:47 AM,U35f840c54ee263928f8f672f5273082e,新巴適經典麻辣鍋,23.57179,119.57882,
2574,3/16/2022 8:46:14 PM,U863b8cae579201d96dab41d5e002a5a3,味真香新港鴨肉羹臭豆腐,23.57536,119.57442,ChIJRzYoJ_1bbDQR9Mc83QLsd98
2575,3/16/2022 8:46:15 PM,Ua4642a4dd9dda411e6c254ac0443645b,三ㄚ店&潮style,23.56705,119.56538,
2577,3/16/2022 8:55:40 PM,U0c296d47625964bbaf834513dc2d5668,曾記滿福堂擔仔麵,23.57406,119.57323,
2579,3/16/2022 9:02:57 AM,Uc29afc3b7c255de25b9b14f224b4a3f5,媽宮海產行到了！,23.56491,119.56533,
2581,3/16/2022 9:05:48 PM,Ue189b54140f60f6fed524e35047b7e67,綺樂Chi Love 仙人掌彩虹霜淇淋,23.56548,119.56532,ChIJ5-4XqMI3aDQRXdCp0ZAVtvg
2582,3/16/2022 9:07:16 AM,Uc29afc3b7c255de25b9b14f224b4a3f5,三ㄚ店&潮style,23.56705,119.56538,
2583,3/16/2022 9:10:53 AM,Uc29afc3b7c255de25b9b14f224b4a3f5,台灣大餅早午餐,23.56718,119.56441,
2584,3/16/2022 9:13:14 AM,Uc29afc3b7c255de25b9b14f224b4a3f5,大口香雞排,23.56719,119.56471,
2585,3/16/2022 9:14:34 PM,U964abc9d948bfeafba4e573c12b14365,馬路益燒肉飯,23.56596,119.56523,
2586,3/16/2022 9:16:38 PM,Ue189b54140f60f6fed524e35047b7e67,小小間,23.57003,119.56901,ChIJ5-4XqMI3aDQRXdCp0ZAVtvg
2587,3/16/2022 9:23:39 AM,U58001d9adfe8f94262b41bcaf841093b,小和食光輕食館,23.57465715,119.5734249,ChIJIZeoF4tbbDQRArpaCIcKdRI
2588,3/16/2022 9:42:17 AM,Uc29afc3b7c255de25b9b14f224b4a3f5,達咖啡,23.56737,119.56745,
2589,3/16/2022 9:44:04 PM,U2a61f0c04f909838b1b52cce31614069,紐西蘭牛排館,23.57295,119.57542,ChIJ913TnM1bbDQRg2WOanFw-Vs
2592,3/17/2022 1:21:56 PM,Ue189b54140f60f6fed524e35047b7e67,葉子的店,23.57429,119.57824,ChIJ5-4XqMI3aDQRXdCp0ZAVtvg
2593,3/17/2022 1:23:56 PM,U03d32f17c0cbd61f601a8566269a2373,臭臉大叔?烤甜圈,23.56494,119.56494,
2595,3/17/2022 10:16:25 AM,U67a7a0290b58d9e0f8cff519fe54860b,萬泰食品,23.57515,119.56779,ChIJF9RFJOhabDQRx8CemXDka7U
2596,3/17/2022 10:24:18 PM,U8878e49b88921b0451c85b8d80b496be,滷底撈-澎湖店,23.56499,119.58107,
2597,3/17/2022 10:28:10 AM,U521aee7bfd021be26d956edfe007b956,自由塔,23.56993769,119.5713121,
2599,3/17/2022 11:05:50 AM,Ufb55cf9c80d5552ee0acf2fd81a4c299,西河食堂海鮮粥,23.56484,119.5652,ChIJ44xmlHdbbDQRfsWoV4yNbrI
2602,3/17/2022 11:20:36 AM,U2a07ef3a0c129e16f8b7272554f52bc4,弗洛伊得飲酒店,23.56755,119.56811,
2603,3/17/2022 11:29:29 AM,Ufb55cf9c80d5552ee0acf2fd81a4c299,呷飽飽燒烤屋,23.57558,119.58025,ChIJ44xmlHdbbDQRfsWoV4yNbrI
2607,3/17/2022 12:00:08 PM,U42cd1dac03b8d84f1d468a0ff03d9969,四季肉圓專賣店,23.57334,119.57233,
2608,3/17/2022 12:05:10 PM,U521aee7bfd021be26d956edfe007b956,登峰藝品行(登峰特產行),23.56505,119.56522,
2609,3/17/2022 12:06:33 PM,U521aee7bfd021be26d956edfe007b956,西河食堂海鮮粥,23.56484,119.5652,
2610,3/17/2022 12:13:40 AM,Ua5d612b844f3c29bede3e6e5528797f5,Bella調酒專賣店,23.56855353,119.567152,ChIJQbh-E-EeaDQR9LphzUvlOCk
2611,3/17/2022 12:19:18 PM,U521aee7bfd021be26d956edfe007b956,某個角落,23.56492,119.56492,
2612,3/17/2022 12:40:33 PM,U521aee7bfd021be26d956edfe007b956,振發食品行,23.56413,119.5642,
2613,3/17/2022 12:53:52 PM,U75559c3a5e306d3cdf5a9e3dbd88febf,Bella調酒專賣店,23.56855353,119.567152,ChIJfRyEck1bbDQRW1v231YeUP8
2614,3/17/2022 12:56:52 PM,U05acef925dad7cbfa0cca1762f4aa64d,品川元麻辣串串,23.56319,119.59046,ChIJ81KTlb83aDQRm_JDZX1ZNNY
2616,3/17/2022 2:00:16 PM,Uc3f3e2177402a487f3e3e4443e5d8ecd,達咖啡,23.56737,119.56745,
2617,3/17/2022 2:00:19 PM,U3ceb19e0a663d3189f091129183229e5,菊楓食堂日式料理,23.57538,119.58058,
2619,3/17/2022 2:31:53 PM,U72b355d0d106affc85926eceab9e498c,自由塔,23.56993769,119.5713121,ChIJrzw1bfNabDQRaNyaJCa6tGA
2621,3/17/2022 2:51:49 PM,U22810a86bf6c88e1580fc68bb22cc23c,蔬脆蛋餅,23.56632,119.56511,ChIJLeqDHHOpQjQRjIgswvkjQjw
2623,3/17/2022 3:50:24 PM,U1e7bdecb0fa61d04490ebac3ffaa905e,金醬府,23.56734,119.5729,ChIJyxolbVkjaDQRsUhGyYZTKA4
2624,3/17/2022 4:07:36 PM,U1a3778fc36b3ec26236be9aaf65451e8,澎湖伯伴手禮坊,23.57123973,119.5799884,
2626,3/17/2022 5:38:03 PM,U0c296d47625964bbaf834513dc2d5668,ㄇㄇ的臭豆腐,23.55258,119.61097,
2627,3/17/2022 5:42:19 PM,U54b59e95f3dd368e5e1a53fafff72ad2,美德西點麵包店,23.5706,119.57208,ChIJk9on2zMfaDQRgJEdbnyGeV4
2628,3/17/2022 5:42:26 PM,U7a89fa99cb80c8496590501db322b56c,原豆工坊咖啡專賣店,23.56409,119.56508,ChIJjd7vde9abDQRBMV5IWfxD58
2631,3/17/2022 6:20:19 PM,U0c296d47625964bbaf834513dc2d5668,品川元麻辣串串,23.56319,119.59046,
2633,3/17/2022 6:47:43 PM,U96e5f0c729a39b9c59ad9964668683e1,小蘑菇義大利麵,23.56716,119.56465,
2634,3/17/2022 6:53:09 PM,U96e5f0c729a39b9c59ad9964668683e1,皮克吐司,23.56714,119.56467,
2635,3/17/2022 6:56:32 PM,Uc6b4e7313c173c3dea880730c6be0fbe,金醬府,23.56734,119.5729,
2643,3/17/2022 8:22:45 PM,U58001d9adfe8f94262b41bcaf841093b,Mr.大雞,23.57226,119.57626,ChIJIZeoF4tbbDQRArpaCIcKdRI
2644,3/17/2022 8:24:37 AM,Uc90a03dc5c8efd275ba07ee176e23375,祥馨鮮鮮果舖,23.57336,119.57256,ChIJGTSaq8lFbDQRjk4BwaWTEBM
2647,3/17/2022 9:24:52 AM,U58001d9adfe8f94262b41bcaf841093b,跨海大橋(西嶼端),23.63923913,119.5405206,ChIJIZeoF4tbbDQRArpaCIcKdRI
2648,3/17/2022 9:37:30 AM,U8878e49b88921b0451c85b8d80b496be,飛特潛艦Victor Johni’R,23.56737,119.56745,
2649,3/17/2022 9:38:19 AM,U8878e49b88921b0451c85b8d80b496be,芳遠水果行,23.56751,119.56721,
2650,3/17/2022 9:44:08 AM,Uc17d732d4b25b2e3420e0bd8424619b6,老餅新料蔥油餅,23.57605,119.57486,ChIJQ4wnO31ZbDQR5rOE3vEdhOY
2652,3/17/2022 9:50:20 AM,U06795aebb2d9a6ff7de3a4f5e2c24e7d,阿鳳牛肉河粉,23.57142,119.57239,
2653,3/17/2022 9:57:09 PM,U1a3778fc36b3ec26236be9aaf65451e8,澎漁宴餐廳,23.56625705,119.5690162,
2654,3/18/2022 1:01:32 PM,U0710ea284a77b88b2c52bcf268392ed0,清心飲食店,23.60018,119.50975,
2655,3/18/2022 1:01:51 PM,U521aee7bfd021be26d956edfe007b956,清心飲食店,23.60018,119.50975,
2656,3/18/2022 1:13:11 PM,U06795aebb2d9a6ff7de3a4f5e2c24e7d,皮克吐司,23.56714,119.56467,
2657,3/18/2022 1:17:19 PM,U06795aebb2d9a6ff7de3a4f5e2c24e7d,小蘑菇義大利麵,23.56716,119.56465,
2658,3/18/2022 1:17:20 PM,U5d2e30cfd14fb44a3ce0125828900d16,登峰藝品行(登峰特產行),23.56505,119.56522,
2659,3/18/2022 1:58:24 PM,U549d83ded5aae205862d9454360f140e,三多燒肉飯,23.57441,119.57805,ChIJzSbbCfBabDQRDQ0Pm_5kOQ4
2660,3/18/2022 10:15:07 PM,U964abc9d948bfeafba4e573c12b14365,瑞師父海菜煎餅,23.56579,119.56542,
2662,3/18/2022 10:35:08 AM,U81e4a5b20b01eaaa6497dc620580f1b2,自由塔,23.56993769,119.5713121,
2664,3/18/2022 10:55:32 AM,Ufb55cf9c80d5552ee0acf2fd81a4c299,信誼海產,23.571,119.57133,ChIJ44xmlHdbbDQRfsWoV4yNbrI
2665,3/18/2022 10:56:24 AM,Ud9f189e6e4cbc8628e6994a3adc90939,澎湖國家風景區,23.55681074,119.6064877,ChIJXcTEPjdRbDQRI7DPZYYs6Lg
2666,3/18/2022 10:56:46 AM,U81e4a5b20b01eaaa6497dc620580f1b2,澎南海產行,23.5714,119.57172,
2667,3/18/2022 11:21:59 PM,U751805cb651c58a391c10d1bd210c31c,嚐香聚牛肉麵,23.57425,119.57308,
2668,3/18/2022 11:37:49 AM,Ufb55cf9c80d5552ee0acf2fd81a4c299,小蘑菇義大利麵,23.56716,119.56465,ChIJ44xmlHdbbDQRfsWoV4yNbrI
2670,3/18/2022 11:39:23 AM,Ufb55cf9c80d5552ee0acf2fd81a4c299,大口香雞排,23.56719,119.56471,ChIJ44xmlHdbbDQRfsWoV4yNbrI
2671,3/18/2022 12:03:20 PM,Ufa881ba370e8e7ea5baf42b88b3f88f9,新巴適經典麻辣鍋,23.57179,119.57882,
2673,3/18/2022 12:20:24 AM,Ucdba1bf15e1eb63bbe2a6bc301d768d0,熊掌心健康果茶,23.56358,119.56499,ChIJT6bv8YxabDQRDJJkLTdthb4
2675,3/18/2022 12:35:49 PM,Ubf9613667a2d109d9f26efb31b8cc1e3,拾捌度C鮮果茶飲站,23.57436,119.5795,ChIJtfUdXa4faDQRNPDrzKHbw7A
2676,3/18/2022 12:36:45 PM,Ubf9613667a2d109d9f26efb31b8cc1e3,抓包．馬公分店,23.5729,119.57694,ChIJtfUdXa4faDQRNPDrzKHbw7A
2677,3/18/2022 12:37:50 AM,Ucdba1bf15e1eb63bbe2a6bc301d768d0,邁泰MAI TAI THAI TEA,23.56667,119.56486,ChIJT6bv8YxabDQRDJJkLTdthb4
2678,3/18/2022 2:17:29 PM,U4318c18d78a35e2d646db31b63ef92c6,澎湖 朝陽路肉圓,23.57339,119.57697,
2680,3/18/2022 2:46:43 PM,U0d5a39ecd31b0b2b63f941e2d03cb796,五鮮上醬海產專賣,23.56580466,119.5654261,ChIJfYyqojxbbDQRGGxepd_BnfY
2681,3/18/2022 2:46:58 PM,U1f2b4b1bec2ce6ae1a36b1d0ff6a886e,海島海產大賣場,23.56576883,119.5655136,ChIJ0Yjn9-5abDQRR86lBh66Sxk
2682,3/18/2022 2:51:33 PM,U7676d997af8f09860c497735040717d5,嚐香聚牛肉麵,23.57425,119.57308,ChIJw0K1XelabDQRR05-D8tl7SM
2684,3/18/2022 3:00:59 PM,U549d83ded5aae205862d9454360f140e,ㄇㄇ的臭豆腐,23.55258,119.61097,ChIJzSbbCfBabDQRDQ0Pm_5kOQ4
2685,3/18/2022 3:13:35 PM,Ufa881ba370e8e7ea5baf42b88b3f88f9,二崁杏仁茶館,23.60457,119.51837,
2686,3/18/2022 3:31:44 PM,U67a7a0290b58d9e0f8cff519fe54860b,澎湖 朝陽路肉圓,23.57339,119.57697,ChIJF9RFJOhabDQRx8CemXDka7U
2687,3/18/2022 3:45:04 PM,U3bef99915c174d00c8771be3302bef5d,小熊與樹小熊燒馬公店,23.56762,119.58277,
2689,3/18/2022 4:02:57 PM,Ufb55cf9c80d5552ee0acf2fd81a4c299,三ㄚ店&潮style,23.56705,119.56538,ChIJ44xmlHdbbDQRfsWoV4yNbrI
2690,3/18/2022 4:11:46 PM,Ufb55cf9c80d5552ee0acf2fd81a4c299,北海道海產專賣店,23.56637,119.56886,ChIJ44xmlHdbbDQRfsWoV4yNbrI
2691,3/18/2022 4:15:41 PM,U83a795c9bbe7e2600837384f0bc0f999,原豆工坊咖啡專賣店,23.56409,119.56508,ChIJk_h1SSNbbDQRpX7P_cwyx3c
2693,3/18/2022 4:20:09 PM,U06795aebb2d9a6ff7de3a4f5e2c24e7d,駱哥港式點心,23.56584,119.56856,
2697,3/18/2022 4:36:17 PM,U751805cb651c58a391c10d1bd210c31c,澎湖 朝陽路肉圓,23.57339,119.57697,
2699,3/18/2022 4:47:34 PM,Ua0725d2b42d0ee5b17efb864afaed621,瑞師父海菜煎餅,23.56579,119.56542,
2700,3/18/2022 4:49:11 PM,Uc90a03dc5c8efd275ba07ee176e23375,澎湖國家風景區,23.55681074,119.6064877,ChIJGTSaq8lFbDQRjk4BwaWTEBM
2705,3/18/2022 5:28:29 PM,U10cb380dbad41364c47ba3e6d4f1d4ee,小門鯨魚洞站,23.65265094,119.5174826,
2706,3/18/2022 5:40:32 PM,U521aee7bfd021be26d956edfe007b956,駱哥港式點心,23.56584,119.56856,
2707,3/18/2022 5:44:38 PM,U0710ea284a77b88b2c52bcf268392ed0,駱哥港式點心,23.56584,119.56856,
2710,3/18/2022 6:06:47 PM,U1a3778fc36b3ec26236be9aaf65451e8,自由塔,23.56993769,119.5713121,
2712,3/18/2022 6:43:32 PM,U5e8d91c0ca9ceafa6046962f1e880ca7,滷底撈-澎湖店,23.56499,119.58107,
